record_id,estate,debts,wills,husband,wives,father,mother,sons,daughters,brothers_m,sisters_m,grandfather,grandmother,share_husband,share_wife,share_father,share_mother,share_sons,share_daughters,net_estate,total_shares,share_discrepancy
10337,66882,9045,130.34,False,1,True,True,3,2,1,2,True,True,0.0,7213.33,9617.78,9617.78,23443.33,7814.44,57706.66,57706.66,0.0
10338,137660,19743,11988.14,True,0,True,False,1,0,0,1,True,True,26482.22,0.0,17654.81,0.0,61791.84,0.0,105928.86,105928.87,-0.00999999999476131
10339,63486,16899,8586.16,True,0,True,True,0,3,1,1,False,False,7600.17,0.0,5066.78,5066.78,0.0,20267.11,38000.84,38000.84,0.0
10340,197803,37911,9940.45,False,1,True,True,3,3,2,2,True,False,0.0,18743.94,24991.92,24991.92,54149.17,27074.59,149951.55,149951.54,0.009999999980209395
10341,169999,49607,21708.37,True,0,False,True,2,3,1,2,False,True,24670.91,0.0,0.0,16447.27,32894.54,24670.91,98683.63,98683.63,0.0
10342,77060,15830,19687.1,False,0,True,False,1,0,0,2,True,False,0.0,0.0,6923.82,0.0,34619.08,0.0,41542.9,41542.9,0.0
10343,148010,37271,29988.85,True,0,True,False,2,3,1,2,False,True,20187.54,0.0,13458.36,0.0,26916.72,20187.54,80750.15,80750.16,-0.010000000009313226
10344,117556,5055,24314.94,True,0,True,False,0,0,1,2,False,False,44093.03,0.0,14697.68,0.0,0.0,0.0,88186.06,58790.71,29395.35
10345,123957,18071,31320.5,True,0,False,False,3,2,0,1,True,True,18641.38,0.0,0.0,0.0,41943.09,13981.03,74565.5,74565.5,0.0
10346,178500,52856,40770.46,False,1,False,True,3,0,1,0,False,True,0.0,10609.19,0.0,14145.59,60118.76,0.0,84873.54000000001,84873.54000000001,0.0
10347,190488,23620,36211.07,False,1,False,True,0,3,2,2,False,False,0.0,16332.12,0.0,21776.15,0.0,87104.62,130656.93,125212.89,5444.039999999994
10348,85991,16973,2312.86,True,0,True,False,0,1,2,0,False,False,16676.28,0.0,11117.52,0.0,0.0,33352.57,66705.14,61146.369999999995,5558.770000000004
10349,196336,9592,6972.16,True,0,False,True,0,1,0,2,True,False,44942.96,0.0,0.0,29961.97,0.0,89885.92,179771.84,164790.84999999998,14980.99000000002
10350,97924,24561,14781.76,False,0,True,True,0,1,1,1,True,True,0.0,0.0,9763.54,9763.54,0.0,29290.62,58581.24,48817.7,9763.54
10351,156008,19153,17534.07,False,0,True,True,3,2,1,1,False,False,0.0,0.0,19886.82,19886.82,59660.46,19886.82,119320.93,119320.92000000001,0.009999999980209395
10352,131309,31826,24123.96,True,0,False,False,1,3,1,2,True,False,18839.76,0.0,0.0,0.0,22607.71,33911.57,75359.04000000001,75359.04000000001,0.0
10353,161390,34136,31982.63,True,0,False,False,2,0,1,0,False,False,23817.84,0.0,0.0,0.0,71453.53,0.0,95271.37,95271.37,0.0
10354,174955,46702,28465.59,True,0,False,True,2,0,0,1,True,False,24946.85,0.0,0.0,16631.24,58209.32,0.0,99787.41,99787.41,0.0
10355,197045,15742,51973.38,True,0,False,True,2,3,0,2,True,False,32332.4,0.0,0.0,21554.94,43109.87,32332.41,129329.62,129329.62,0.0
10356,52159,6576,8371.8,False,0,True,True,3,2,0,2,True,True,0.0,0.0,6201.87,6201.87,18605.6,6201.87,37211.2,37211.21,-0.010000000002037268
10357,175543,50714,9603.52,False,0,True,True,1,3,1,1,True,True,0.0,0.0,19204.25,19204.25,30726.79,46090.19,115225.48,115225.48000000001,-1.4551915228366852e-11
10358,112774,17026,4490.04,True,0,False,True,0,1,0,2,False,False,22814.49,0.0,0.0,15209.66,0.0,45628.98,91257.96,83653.13,7604.830000000002
10359,117448,15137,28768.29,True,0,True,True,3,2,2,2,False,True,18385.68,0.0,12257.12,12257.12,22982.1,7660.7,73542.70999999999,73542.72,-0.010000000009313226
10360,80172,20080,13896.13,False,0,True,True,3,2,2,1,False,True,0.0,0.0,7699.31,7699.31,23097.94,7699.31,46195.87,46195.869999999995,7.275957614183426e-12
10361,170815,43949,19213.47,False,1,False,False,1,0,1,2,True,True,0.0,13456.57,0.0,0.0,94195.96,0.0,107652.53,107652.53,0.0
10362,163305,29902,22668.68,False,0,True,False,1,0,2,0,False,True,0.0,0.0,18455.72,0.0,92278.6,0.0,110734.32,110734.32,0.0
10363,126566,29588,19173.16,True,0,True,False,3,2,0,2,True,True,19451.21,0.0,12967.47,0.0,34039.62,11346.54,77804.84,77804.84,0.0
10364,89828,11121,7954.87,True,0,False,False,3,2,0,1,True,True,17688.03,0.0,0.0,0.0,39798.07,13266.02,70752.13,70752.12,0.010000000009313226
10365,197206,34288,34060.87,True,0,True,True,2,2,1,1,False,False,32214.28,0.0,21476.19,21476.19,35793.65,17896.82,128857.13,128857.13,0.0
10366,62637,11690,16593.33,True,0,True,False,2,3,2,2,True,False,8588.42,0.0,5725.61,0.0,11451.22,8588.42,34353.67,34353.67,0.0
10367,194282,35001,8020.3,False,0,True,True,0,3,2,0,True,False,0.0,0.0,25210.12,25210.12,0.0,100840.47,151260.7,151260.71,-0.009999999980209395
10368,100221,16384,21483.14,True,0,False,False,0,1,0,1,False,True,15588.47,0.0,0.0,0.0,0.0,31176.93,62353.86,46765.4,15588.46
10369,82169,20410,12603.55,False,1,True,False,0,3,0,0,False,False,0.0,6144.43,8192.57,0.0,0.0,32770.3,49155.45,47107.3,2048.149999999994
10370,157184,21550,6703.53,True,0,False,True,1,3,2,1,True,True,32232.62,0.0,0.0,21488.41,30083.78,45125.66,128930.47,128930.47,0.0
10371,128097,29256,2239.32,True,0,True,False,1,0,2,1,True,True,24150.42,0.0,16100.28,0.0,56350.98,0.0,96601.68,96601.68,0.0
10372,162874,6625,30635.55,False,1,False,False,3,0,1,0,False,True,0.0,15701.68,0.0,0.0,109911.77,0.0,125613.45,125613.45000000001,-1.4551915228366852e-11
10373,81493,16697,3560.65,True,0,True,True,2,1,1,0,True,False,15308.84,0.0,10205.89,10205.89,20411.78,5102.95,61235.35,61235.34999999999,7.275957614183426e-12
10374,197283,56498,4295.33,True,0,False,True,2,1,0,1,True,True,34122.42,0.0,0.0,22748.28,63695.18,15923.79,136489.67,136489.67,0.0
10375,115330,6307,17485.45,False,0,False,True,3,2,0,1,False,True,0.0,0.0,0.0,15256.26,57210.97,19070.32,91537.55,91537.54999999999,1.4551915228366852e-11
10376,71209,3751,14946.33,False,0,False,True,3,3,0,1,True,False,0.0,0.0,0.0,8751.94,29173.15,14586.58,52511.67,52511.670000000006,-7.275957614183426e-12
10377,66681,4674,20667.61,False,0,False,True,1,2,1,1,True,False,0.0,0.0,0.0,6889.9,17224.75,17224.75,41339.39,41339.4,-0.010000000002037268
10378,110941,27177,6636.7,True,0,False,True,0,0,1,1,False,False,38563.65,0.0,0.0,12854.55,0.0,0.0,77127.3,51418.2,25709.100000000006
10379,117867,19552,31792.2,True,0,False,True,0,2,1,0,False,True,15351.42,0.0,0.0,10234.28,0.0,40937.11,66522.8,66522.81,-0.00999999999476131
10380,67453,1550,13288.63,False,1,False,False,0,1,2,0,False,True,0.0,6576.8,0.0,0.0,0.0,26307.19,52614.37,32883.99,19730.380000000005
10381,77061,9176,360.9,False,0,False,False,0,3,0,0,False,True,0.0,0.0,0.0,0.0,0.0,45016.07,67524.1,45016.07,22508.030000000006
10382,77710,9681,6076.6,False,1,False,True,0,3,0,2,False,False,0.0,7744.05,0.0,10325.4,0.0,41301.6,61952.4,59371.05,2581.3499999999985
10383,183882,28890,34467.41,False,0,True,True,3,3,2,0,False,False,0.0,0.0,20087.43,20087.43,53566.48,26783.24,120524.59,120524.58,0.00999999999476131
10384,147109,36386,32096.27,True,0,True,True,2,2,1,0,True,True,19656.68,0.0,13104.45,13104.45,21840.76,10920.38,78626.73,78626.72,0.00999999999476131
10385,72485,12025,16870.66,True,0,True,False,0,1,2,0,False,True,10897.33,0.0,7264.89,0.0,0.0,21794.67,43589.34,39956.89,3632.449999999997
10386,121698,6297,14346.38,False,1,True,False,0,3,1,0,True,False,0.0,12631.83,16842.44,0.0,0.0,67369.75,101054.62,96844.01999999999,4210.600000000006
10387,73264,19199,3142.22,False,0,True,True,3,2,2,2,True,True,0.0,0.0,8487.13,8487.13,25461.39,8487.13,50922.78,50922.77999999999,7.275957614183426e-12
10388,129286,24349,11704.75,True,0,True,False,2,2,2,1,True,False,23308.06,0.0,15538.71,0.0,36256.99,18128.49,93232.25,93232.25000000001,-1.4551915228366852e-11
10389,134859,760,25534.91,True,0,True,True,3,2,0,1,True,False,27141.02,0.0,18094.01,18094.01,33926.28,11308.76,108564.09,108564.07999999999,0.010000000009313226
10390,135062,20873,19749.39,True,0,True,False,2,3,1,0,True,True,23609.9,0.0,15739.93,0.0,31479.87,23609.9,94439.61,94439.6,0.00999999999476131
10391,111996,11356,25280.84,False,0,False,False,3,3,1,1,True,False,0.0,0.0,0.0,0.0,50239.44,25119.72,75359.16,75359.16,0.0
10392,60776,6514,3429.63,True,0,True,True,0,2,2,0,True,True,10166.47,0.0,6777.65,6777.65,0.0,27110.6,50832.37,50832.369999999995,7.275957614183426e-12
10393,181017,28450,10576.87,False,0,True,True,3,2,0,0,True,False,0.0,0.0,23665.02,23665.02,70995.07,23665.02,141990.13,141990.13,0.0
10394,171530,9629,1966.56,True,0,False,True,2,3,0,1,True,False,39983.61,0.0,0.0,26655.74,53311.48,39983.61,159934.44,159934.44,0.0
10395,169472,27223,28623.87,False,1,True,False,3,0,2,2,True,False,0.0,14203.14,18937.52,0.0,80484.47,0.0,113625.13,113625.13,0.0
10396,133690,21910,12468.36,True,0,False,True,3,0,1,1,False,False,24827.91,0.0,0.0,16551.94,57931.79,0.0,99311.64,99311.64,0.0
10397,136968,37156,5410.8,True,0,True,True,2,0,0,2,False,True,23600.3,0.0,15733.53,15733.53,39333.83,0.0,94401.2,94401.19,0.00999999999476131
10398,94229,19741,6592.22,True,0,False,False,0,1,2,1,True,False,16973.94,0.0,0.0,0.0,0.0,33947.89,67895.78,50921.83,16973.949999999997
10399,90290,21681,1474.64,False,0,False,True,2,1,1,0,True,False,0.0,0.0,0.0,11189.06,44756.24,11189.06,67134.36,67134.36,0.0
10400,77680,19072,5183.33,True,0,False,False,2,3,1,2,True,False,13356.17,0.0,0.0,0.0,22896.29,17172.22,53424.67,53424.68,-0.010000000002037268
10401,189033,53043,30016.4,True,0,True,True,2,3,2,2,False,True,26493.4,0.0,17662.27,17662.27,25231.81,18923.86,105973.6,105973.61,-0.00999999999476131
10402,91673,19110,6431.23,False,0,True,False,1,2,1,1,True,True,0.0,0.0,11021.96,0.0,27554.9,27554.9,66131.77,66131.76000000001,0.00999999999476131
10403,70417,1251,19153.74,False,0,True,True,3,3,0,1,False,False,0.0,0.0,8335.38,8335.38,22227.67,11113.84,50012.259999999995,50012.26999999999,-0.00999999999476131
10404,160205,27358,40781.37,True,0,False,True,3,1,1,0,False,False,23016.41,0.0,0.0,15344.27,46032.82,7672.14,92065.63,92065.64,-0.00999999999476131
10405,85164,22633,15071.1,True,0,True,True,1,0,0,0,True,False,11864.98,0.0,7909.98,7909.98,19774.96,0.0,47459.9,47459.899999999994,7.275957614183426e-12
10406,107696,5214,17228.68,True,0,True,False,3,2,0,0,True,False,21313.33,0.0,14208.89,0.0,37298.33,12432.78,85253.32,85253.33,-0.00999999999476131
10407,72410,3513,10409.78,False,1,True,False,2,2,2,2,False,False,0.0,7310.9,9747.87,0.0,27618.97,13809.48,58487.22,58487.22,0.0
10408,52180,14490,4073.19,False,0,False,True,2,2,1,0,False,False,0.0,0.0,0.0,5602.8,18676.01,9338.0,33616.81,33616.81,0.0
10409,78588,18292,19358.96,True,0,True,False,1,2,0,1,True,True,10234.26,0.0,6822.84,0.0,11939.97,11939.97,40937.04,40937.04,0.0
10410,102107,800,30884.9,True,0,False,False,1,3,0,0,False,False,17605.53,0.0,0.0,0.0,21126.63,31689.94,70422.1,70422.1,0.0
10411,199002,50704,12092.32,True,0,True,False,2,3,2,1,False,True,34051.42,0.0,22700.95,0.0,45401.89,34051.42,136205.68,136205.68,0.0
10412,53381,10636,9371.36,False,0,True,True,0,2,1,2,False,False,0.0,0.0,5562.27,5562.27,0.0,22249.09,33373.64,33373.630000000005,0.00999999999476131
10413,160983,18782,11026.8,True,0,False,True,1,0,0,0,True,True,32793.55,0.0,0.0,21862.37,76518.28,0.0,131174.2,131174.2,0.0
10414,50978,3405,14234.33,False,0,False,False,2,3,0,1,False,True,0.0,0.0,0.0,0.0,19050.67,14288.0,33338.67,33338.67,0.0
10415,187719,8814,33462.94,False,0,True,False,3,3,2,0,True,True,0.0,0.0,24240.34,0.0,80801.14,40400.57,145442.06,145442.05,0.010000000009313226
10416,59866,14605,12149.07,True,0,False,True,0,3,1,0,False,True,7641.21,0.0,0.0,5094.14,0.0,20376.57,33111.93,33111.92,0.010000000002037268
10417,168011,14146,18171.78,False,0,True,False,3,3,1,1,True,False,0.0,0.0,22615.54,0.0,75385.12,37692.56,135693.22,135693.22,0.0
10418,130168,15898,28813.81,True,0,False,False,1,1,2,0,False,True,21364.05,0.0,0.0,0.0,42728.1,21364.05,85456.19,85456.2,-0.00999999999476131
10419,175933,41251,5906.23,True,0,False,False,0,3,1,1,True,False,32193.94,0.0,0.0,0.0,0.0,85850.51,128775.77,118044.45,10731.320000000007
10420,110858,21806,21163.01,False,0,True,True,1,0,2,2,True,True,0.0,0.0,11314.83,11314.83,45259.33,0.0,67888.99,67888.99,0.0
10421,81494,18995,5649.42,False,0,False,False,0,1,2,0,False,True,0.0,0.0,0.0,0.0,0.0,28424.79,56849.58,28424.79,28424.79
10422,72281,15549,12143.25,False,0,False,True,2,3,0,2,True,False,0.0,0.0,0.0,7431.46,21232.74,15924.55,44588.75,44588.75,0.0
10423,183031,37656,22034.44,True,0,False,True,1,2,0,1,True,True,30835.14,0.0,0.0,20556.76,35974.33,35974.33,123340.56,123340.56,0.0
10424,75963,14468,16482.44,False,1,False,True,1,2,1,2,False,False,0.0,5626.57,0.0,7502.09,15941.95,15941.95,45012.56,45012.56,0.0
10425,108632,18257,29852.6,True,0,True,False,2,0,1,0,False,False,15130.6,0.0,10087.07,0.0,35304.73,0.0,60522.4,60522.4,0.0
10426,134434,32077,9194.09,False,0,True,False,1,3,1,2,False,False,0.0,0.0,15527.15,0.0,31054.3,46581.46,93162.91,93162.91,0.0
10427,108656,22481,23329.75,True,0,False,False,3,3,0,0,False,False,15711.31,0.0,0.0,0.0,31422.62,15711.31,62845.25,62845.24,0.010000000002037268
10428,182448,9598,46678.76,False,0,False,True,1,0,0,1,True,True,0.0,0.0,0.0,21028.54,105142.7,0.0,126171.23999999999,126171.23999999999,0.0
10429,62671,3323,11751.91,True,0,False,False,3,0,2,0,False,True,11899.02,0.0,0.0,0.0,35697.07,0.0,47596.09,47596.09,0.0
10430,173432,17841,33027.18,True,0,True,True,0,2,2,1,False,False,24512.76,0.0,16341.84,16341.84,0.0,65367.37,122563.82,122563.81,0.010000000009313226
10431,92915,14421,11619.36,True,0,True,True,0,0,0,0,True,False,33437.32,0.0,11145.77,22291.55,0.0,0.0,66874.64,66874.64,0.0
10432,90186,8843,19258.1,False,0,False,False,0,2,0,0,False,True,0.0,0.0,0.0,0.0,0.0,41389.93,62084.9,41389.93,20694.97
10433,157201,46382,9719.89,False,0,True,False,0,1,1,1,False,False,0.0,0.0,16849.85,0.0,0.0,50549.56,101099.11,67399.41,33699.7
10434,161663,21527,38048.81,True,0,False,True,1,2,1,2,False,False,25521.8,0.0,0.0,17014.53,29775.43,29775.43,102087.19,102087.19,0.0
10435,120819,19237,2177.02,True,0,True,False,2,2,1,0,False,False,24851.24,0.0,16567.5,0.0,38657.49,19328.75,99404.98,99404.98000000001,-1.4551915228366852e-11
10436,66748,3320,20027.59,False,1,True,False,1,1,1,1,False,True,0.0,5425.05,7233.4,0.0,20494.64,10247.32,43400.41,43400.409999999996,7.275957614183426e-12
10437,166408,25872,2995.71,True,0,False,True,3,3,2,2,False,True,34385.07,0.0,0.0,22923.38,53487.89,26743.95,137540.29,137540.29,0.0
10438,74626,12458,6146.48,True,0,False,True,1,2,0,0,True,False,14005.38,0.0,0.0,9336.92,16339.61,16339.61,56021.520000000004,56021.520000000004,0.0
10439,73793,18177,8841.63,True,0,True,False,2,2,1,2,False,False,11693.59,0.0,7795.73,0.0,18190.03,9095.02,46774.37,46774.369999999995,7.275957614183426e-12
10440,115198,3718,36352.41,True,0,True,True,3,2,2,2,True,True,18781.9,0.0,12521.26,12521.26,23477.37,7825.79,75127.59,75127.58,0.00999999999476131
10441,165853,39136,699.85,False,0,False,False,1,2,2,1,False,True,0.0,0.0,0.0,0.0,63008.57,63008.57,126017.15,126017.14,0.00999999999476131
10442,129836,36840,14160.03,True,0,True,False,2,3,2,1,True,True,19708.99,0.0,13139.33,0.0,26278.66,19708.99,78835.97,78835.97,0.0
10443,185223,32534,27118.87,True,0,False,True,3,1,2,1,True,True,31392.53,0.0,0.0,20928.35,62785.07,10464.18,125570.13,125570.13,0.0
10444,131692,20355,7972.97,True,0,True,False,1,2,2,1,True,True,25841.01,0.0,17227.34,0.0,30147.84,30147.84,103364.03,103364.03,0.0
10445,146935,9013,16512.14,False,1,False,True,1,2,1,2,False,True,0.0,15176.23,0.0,20234.98,42999.33,42999.33,121409.86,121409.87000000001,-0.010000000009313226
10446,128528,23842,25388.46,True,0,True,False,1,2,0,2,False,False,19824.39,0.0,13216.26,0.0,23128.45,23128.45,79297.54000000001,79297.55,-0.00999999999476131
10447,169433,17954,10760.07,True,0,False,False,0,1,2,0,True,False,35179.73,0.0,0.0,0.0,0.0,70359.46,140718.93,105539.19,35179.73999999999
10448,67385,936,16607.11,True,0,False,True,2,1,1,0,True,True,12460.47,0.0,0.0,8306.98,23259.55,5814.89,49841.89,49841.89,0.0
10449,197340,28552,54971.89,False,0,True,True,2,2,2,0,False,False,0.0,0.0,18969.35,18969.35,50584.94,25292.47,113816.11,113816.11,0.0
10450,147875,22612,10832.2,True,0,True,True,3,0,2,1,False,False,28607.7,0.0,19071.8,19071.8,47679.5,0.0,114430.8,114430.8,0.0
10451,52401,13322,7519.03,False,0,False,False,1,3,2,2,True,True,0.0,0.0,0.0,0.0,12623.99,18935.98,31559.97,31559.97,0.0
10452,139038,16949,37844.53,True,0,True,False,0,0,0,0,False,False,42122.24,0.0,42122.24,0.0,0.0,0.0,84244.47,84244.48,-0.00999999999476131
10453,74261,3758,8229.49,True,0,False,False,3,1,0,2,False,False,15568.38,0.0,0.0,0.0,40032.97,6672.16,62273.51,62273.509999999995,7.275957614183426e-12
10454,188409,12584,32612.49,False,0,False,True,2,1,1,1,False,True,0.0,0.0,0.0,23868.75,95475.01,23868.75,143212.51,143212.51,0.0
10455,74008,20595,6785.63,False,0,False,False,1,3,1,0,False,False,0.0,0.0,0.0,0.0,18650.95,27976.42,46627.37,46627.369999999995,7.275957614183426e-12
10456,93688,21623,2289.86,True,0,True,False,0,3,2,1,False,False,16101.96,0.0,10734.64,0.0,0.0,42938.55,69775.14,69775.15,-0.00999999999476131
10457,54919,13801,12003.93,True,0,False,True,2,1,0,0,True,True,7278.52,0.0,0.0,4852.34,13586.57,3396.64,29114.07,29114.07,0.0
10458,90908,373,19280.38,False,0,False,False,3,2,0,0,False,False,0.0,0.0,0.0,0.0,53440.96,17813.65,71254.62,71254.61,0.00999999999476131
10459,79878,21463,15175.76,True,0,True,False,2,3,1,0,False,False,10809.81,0.0,7206.54,0.0,14413.08,10809.81,43239.24,43239.24,0.0
10460,133603,38909,692.49,False,0,False,True,2,2,1,0,True,False,0.0,0.0,0.0,15666.92,52223.06,26111.53,94001.51,94001.51,0.0
10461,74237,10494,16808.01,True,0,True,True,2,1,1,1,True,False,11733.75,0.0,7822.5,7822.5,15645.0,3911.25,46934.990000000005,46935.0,-0.00999999999476131
10462,181937,38402,42337.48,True,0,True,False,2,1,1,1,True,True,25299.38,0.0,16866.25,0.0,47225.51,11806.38,101197.51999999999,101197.52000000002,-2.9103830456733704e-11
10463,144923,21976,23839.93,True,0,True,True,3,3,0,0,False,False,24776.77,0.0,16517.85,16517.85,27529.74,13764.87,99107.07,99107.07999999999,-0.009999999980209395
10464,187509,35672,10495.93,True,0,True,True,1,0,1,1,False,False,35335.27,0.0,23556.85,23556.85,58892.11,0.0,141341.07,141341.08000000002,-0.010000000009313226
10465,141133,24471,37167.78,False,0,True,False,0,2,1,0,True,False,0.0,0.0,13249.04,0.0,0.0,52996.15,79494.22,66245.19,13249.029999999999
10466,153490,7526,10192.26,True,0,False,True,1,1,0,2,False,True,33942.93,0.0,0.0,22628.62,52800.12,26400.06,135771.74,135771.73,0.009999999980209395
10467,145249,25843,9792.45,False,0,False,False,2,0,0,0,False,False,0.0,0.0,0.0,0.0,109613.55,0.0,109613.55,109613.55,0.0
10468,176620,38823,6470.48,False,0,True,False,3,1,2,1,True,False,0.0,0.0,21887.75,0.0,93804.66,15634.11,131326.52,131326.52000000002,-2.9103830456733704e-11
10469,174849,33846,40367.05,True,0,False,False,0,3,2,0,False,False,25158.99,0.0,0.0,0.0,0.0,67090.63,100635.95,92249.62000000001,8386.329999999987
10470,149440,26243,23820.92,True,0,False,True,1,3,2,1,False,False,24844.02,0.0,0.0,16562.68,23187.75,34781.63,99376.08,99376.07999999999,1.4551915228366852e-11
10471,123914,2125,2433.27,True,0,False,True,1,1,0,1,True,False,29838.93,0.0,0.0,19892.62,46416.12,23208.06,119355.73,119355.73000000001,-1.4551915228366852e-11
10472,136535,33989,7884.37,True,0,False,False,3,2,0,2,False,False,23665.41,0.0,0.0,0.0,53247.17,17749.06,94661.63,94661.64,-0.00999999999476131
10473,82441,8400,9445.78,False,0,False,True,3,1,2,0,True,True,0.0,0.0,0.0,10765.87,46139.44,7689.91,64595.22,64595.22,0.0
10474,73996,19347,1924.67,False,0,True,False,1,3,0,2,True,True,0.0,0.0,8787.39,0.0,17574.78,26362.17,52724.33,52724.34,-0.00999999999476131
10475,138747,10115,38371.19,False,0,True,True,2,2,0,1,False,True,0.0,0.0,15043.47,15043.47,40115.92,20057.96,90260.81,90260.82,-0.010000000009313226
10476,133009,14763,32996.37,False,0,True,True,0,3,2,1,False,False,0.0,0.0,14208.27,14208.27,0.0,56833.09,85249.63,85249.63,0.0
10477,166964,37623,12104.52,False,1,True,False,3,0,2,2,False,True,0.0,14654.56,19539.41,0.0,83042.51,0.0,117236.48,117236.48,0.0
10478,139517,31500,35923.26,True,0,False,False,2,1,2,0,True,False,18023.43,0.0,0.0,0.0,43256.24,10814.06,72093.73999999999,72093.73,0.00999999999476131
10479,137137,16646,25356.08,False,0,True,False,1,3,1,1,False,False,0.0,0.0,15855.82,0.0,31711.64,47567.46,95134.92,95134.92,0.0
10480,183822,561,9120.73,True,0,True,False,1,2,2,1,False,True,43535.07,0.0,29023.38,0.0,50790.91,50790.91,174140.27,174140.27000000002,-2.9103830456733704e-11
10481,145579,13472,10272.59,False,0,False,False,2,0,1,0,True,False,0.0,0.0,0.0,0.0,121834.41,0.0,121834.41,121834.41,0.0
10482,63842,18378,11062.93,True,0,True,False,1,0,0,0,True,True,8600.27,0.0,5733.51,0.0,20067.29,0.0,34401.07,34401.07,0.0
10483,172068,30227,45403.87,True,0,True,False,2,0,1,0,True,False,24109.28,0.0,16072.85,0.0,56254.99,0.0,96437.13,96437.12,0.010000000009313226
10484,95372,15719,21455.46,True,0,False,True,1,3,2,0,False,True,14549.39,0.0,0.0,9699.59,13579.43,20369.14,58197.54,58197.55,-0.010000000002037268
10485,189716,39262,26184.81,False,0,True,False,3,3,0,0,False,False,0.0,0.0,20711.53,0.0,69038.44,34519.22,124269.19,124269.19,0.0
10486,190426,26951,25609.2,False,0,True,False,2,1,1,1,False,False,0.0,0.0,22977.63,0.0,91910.53,22977.63,137865.8,137865.79,0.009999999980209395
10487,53396,15222,3358.92,False,0,True,False,2,2,1,1,False,False,0.0,0.0,5802.51,0.0,19341.71,9670.86,34815.08,34815.08,0.0
10488,88500,4603,7998.2,False,0,False,True,1,1,0,1,True,True,0.0,0.0,0.0,12649.8,42166.0,21083.0,75898.8,75898.8,0.0
10489,113518,30417,1616.26,True,0,True,True,0,0,0,0,True,True,40742.37,0.0,13580.79,27161.58,0.0,0.0,81484.74,81484.74,0.0
10490,151600,42255,28485.91,False,0,True,False,0,1,0,0,True,True,0.0,0.0,13476.51,0.0,0.0,40429.54,80859.09,53906.05,26953.039999999994
10491,97187,9457,20098.91,False,1,True,True,2,0,1,0,False,True,0.0,8453.89,11271.85,11271.85,36633.51,0.0,67631.09,67631.1,-0.010000000009313226
10492,154040,11301,34980.09,False,0,False,False,0,0,2,1,True,True,0.0,0.0,0.0,0.0,0.0,0.0,107758.91,0.0,107758.91
10493,54718,11076,3354.85,True,0,False,True,2,2,0,2,False,True,10071.79,0.0,0.0,6714.52,15667.23,7833.61,40287.15,40287.15,0.0
10494,117644,4372,30808.63,False,0,True,True,0,0,1,1,False,True,0.0,0.0,13743.89,13743.89,0.0,0.0,82463.37,27487.78,54975.59
10495,84355,20461,11857.97,False,0,False,True,2,0,1,0,False,True,0.0,0.0,0.0,8672.67,43363.36,0.0,52036.03,52036.03,0.0
10496,160497,10359,26734.88,True,0,True,False,1,3,1,1,False,False,30850.78,0.0,20567.19,0.0,28794.06,43191.09,123403.12,123403.12,0.0
10497,82681,4126,23080.47,True,0,True,True,2,1,2,0,True,False,13868.63,0.0,9245.75,9245.75,18491.51,4622.88,55474.53,55474.52,0.010000000002037268
10498,69969,5142,20582.8,True,0,True,True,2,2,2,2,False,False,11061.05,0.0,7374.03,7374.03,12290.06,6145.03,44244.2,44244.2,0.0
10499,89632,18038,23433.42,False,0,False,False,2,2,2,1,False,True,0.0,0.0,0.0,0.0,32107.05,16053.53,48160.58,48160.58,0.0
10500,86134,5508,17315.11,True,0,False,False,0,3,2,1,False,True,15827.72,0.0,0.0,0.0,0.0,42207.26,63310.89,58034.98,5275.909999999996
10501,70229,11781,14229.31,True,0,True,True,1,2,1,0,True,False,11054.67,0.0,7369.78,7369.78,9212.23,9212.23,44218.69,44218.69,0.0
10502,195087,12700,56831.85,False,0,False,False,2,0,1,1,False,False,0.0,0.0,0.0,0.0,125555.15,0.0,125555.15,125555.15,0.0
10503,196941,10483,20934.78,False,1,False,True,3,0,0,2,False,False,0.0,20690.4,0.0,27587.2,117245.61,0.0,165523.22,165523.21000000002,0.009999999980209395
10504,165374,8455,50144.33,False,1,True,False,2,3,0,1,True,False,0.0,13346.83,17795.78,0.0,43218.32,32413.74,106774.67,106774.67,0.0
10505,109625,19794,14147.31,True,0,False,False,0,2,1,1,False,True,18920.92,0.0,0.0,0.0,0.0,50455.79,75683.69,69376.70999999999,6306.9800000000105
10506,186978,16979,46792.14,True,0,False,True,2,1,0,2,False,True,30801.72,0.0,0.0,20534.48,57496.53,14374.13,123206.86,123206.86,0.0
10507,71965,17463,18160.01,True,0,True,True,3,2,2,1,True,False,9085.5,0.0,6057.0,6057.0,11356.87,3785.62,36341.990000000005,36341.990000000005,0.0
10508,187936,45275,7889.58,False,0,False,False,2,3,1,2,False,True,0.0,0.0,0.0,0.0,77012.24,57759.18,134771.42,134771.42,0.0
10509,80837,1428,10702.19,False,0,True,True,1,3,1,0,False,False,0.0,0.0,11451.13,11451.13,18321.82,27482.72,68706.81,68706.8,0.00999999999476131
10510,185857,13939,27954.16,True,0,True,False,1,1,1,1,True,False,35990.96,0.0,23993.97,0.0,55985.94,27992.97,143963.84,143963.84,0.0
10511,87511,3724,18078.59,False,1,False,True,1,1,2,2,False,True,0.0,8213.55,0.0,10951.4,31028.97,15514.49,65708.41,65708.41,0.0
