record_id,estate,debts,wills,husband,wives,father,mother,sons,daughters,brothers_m,sisters_m,grandfather,grandmother,share_husband,share_wife,share_father,share_mother,share_sons,share_daughters
12857,116969,15571,21156.32,True,0,True,True,1,3,2,2,True,True,20060.42,0,13373.61,13373.61,13373.61,20060.42
12858,130350,14767,36152.9,True,0,True,False,3,1,0,1,True,True,19857.53,0,13238.35,0,39715.05,6619.18
12859,163191,44077,19284.44,False,0,True,False,0,3,1,0,False,True,0,0,16638.26,0,0,66553.04
12860,106587,12827,8877.41,True,0,False,True,0,1,0,1,True,True,21220.65,0,0,14147.1,0,42441.29
12861,190074,35103,37930.31,False,0,True,False,1,0,1,0,False,False,0,0,19506.78,0,97533.91,0
12862,58389,1093,252.16,False,0,True,True,0,2,2,0,False,True,0,0,9507.31,9507.31,0,38029.23
12863,124360,11266,17362.74,True,0,True,True,0,1,2,2,False,False,22091.83,0,14727.89,14727.89,0,44183.66
12864,192627,17794,12829.29,True,0,True,False,1,3,2,1,False,False,40500.93,0,27000.62,0,37800.87,56701.3
12865,182753,689,4911.59,True,0,True,False,1,0,2,1,False,False,44288.1,0,29525.4,0,103338.91,0
12866,78458,6795,16224.29,False,1,False,False,0,3,1,2,False,True,0,6929.84,0,0,0,36959.14
12867,50888,14356,9962.99,False,0,True,False,2,3,0,1,False,False,0,0,4428.17,0,12651.91,9488.93
12868,68696,14906,3148.14,False,1,True,False,1,3,1,0,True,True,0,6330.23,8440.31,0,14348.53,21522.79
12869,129670,15590,24773.73,True,0,False,False,3,0,1,2,True,False,22326.57,0,0,0,66979.7,0
12870,85939,20879,15032.96,True,0,True,True,2,0,2,0,False,False,12506.76,0,8337.84,8337.84,20844.6,0
12871,62528,1114,1234.64,False,1,True,True,0,0,0,1,False,False,0,15044.84,35104.63,10029.89,0,0
12872,85690,15772,1097.96,False,1,False,True,3,2,0,0,False,False,0,8602.5,0,11470.01,36560.65,12186.88
12873,60174,5239,5855.06,False,1,False,True,0,3,2,2,False,False,0,6134.99,0,8179.99,0,32719.96
12874,66857,18332,9272.99,True,0,False,True,2,2,2,0,False,False,9813.0,0,0,6542.0,15264.67,7632.34
12875,115350,1105,19115.85,False,0,True,False,2,1,1,2,True,True,0,0,15854.86,0,63419.43,15854.86
12876,178043,25117,44647.51,False,0,True,False,2,0,2,1,True,False,0,0,18046.41,0,90232.07,0
12877,180088,53002,13989.98,False,1,True,False,1,2,1,2,False,True,0,14137.0,18849.34,0,40054.84,40054.84
12878,53739,14664,1317.91,False,0,False,True,0,0,1,2,False,False,0,0,0,6292.85,0,0
12879,184208,31852,16889.81,False,0,False,True,2,3,1,1,True,False,0,0,0,22577.7,64507.71,48380.78
12880,152192,41509,34613.44,True,0,True,False,3,3,0,1,False,False,19017.39,0,12678.26,0,29582.61,14791.3
12881,125805,16845,12235.34,False,0,True,False,1,1,2,0,False,True,0,0,16120.78,0,53735.92,26867.96
12882,92808,20033,15305.65,True,0,True,True,0,1,2,2,False,True,13262.16,0,8841.44,8841.44,0,26524.32
12883,60729,2853,5218.89,False,1,False,True,2,0,0,0,False,True,0,6582.14,0,8776.18,37298.79,0
12884,180826,164,34323.52,False,1,True,True,3,3,0,0,False,False,0,18292.31,24389.75,24389.75,52844.45,26422.23
12885,58602,10766,7309.57,True,0,True,True,2,1,2,2,True,True,10131.61,0,6754.4,6754.4,13508.81,3377.2
12886,111723,30130,58.31,False,0,False,True,0,3,1,0,True,True,0,0,0,13589.11,0,54356.46
12887,150231,14632,43204.63,False,1,False,True,3,2,0,2,True,True,0,11549.3,0,15399.06,49084.51,16361.5
12888,103165,23046,5142.07,False,1,True,True,0,3,0,0,False,False,0,8330.77,11107.69,11107.69,0,44430.77
12889,149280,5701,35102.19,False,1,False,True,0,3,1,2,False,True,0,13559.6,0,18079.47,0,72317.87
12890,155151,39408,9987.96,False,0,False,True,3,0,2,0,False,True,0,0,0,17625.84,88129.2,0
12891,96083,3475,25570.43,True,0,False,False,3,1,0,0,False,True,16759.39,0,0,0,43095.58,7182.6
12892,189065,37845,19477.88,False,1,False,False,3,0,1,0,False,False,0,16467.76,0,0,115274.35,0
12893,89848,11927,6943.27,True,0,False,True,1,0,2,0,True,True,17744.43,0,0,11829.62,41403.68,0
12894,71058,17899,11014.91,True,0,False,True,0,3,2,2,True,False,9725.56,0,0,6483.71,0,25934.82
12895,141163,25503,5463.55,False,0,False,False,3,3,0,1,False,False,0,0,0,0,73464.3,36732.15
12896,142508,24371,16821.85,True,0,False,False,2,2,1,1,True,False,25328.79,0,0,0,50657.57,25328.79
12897,128676,23888,5392.15,False,0,True,True,0,0,0,2,False,False,0,0,82829.88,16565.97,0,0
12898,156166,23910,19474.63,True,0,True,False,1,3,2,0,False,False,28195.34,0,18796.89,0,26315.65,39473.48
12899,113284,25204,11025.51,False,0,True,False,1,0,1,1,False,False,0,0,12842.42,0,64212.08,0
12900,182537,44299,21421.65,True,0,False,True,1,3,2,2,False,True,29204.09,0,0,19469.39,27257.15,40885.72
12901,127701,9214,10915.51,True,0,True,True,2,0,0,0,False,True,26892.87,0,17928.58,17928.58,44821.45,0
12902,175465,19349,14623.59,True,0,False,False,3,0,0,0,True,True,35373.1,0,0,0,106119.31,0
12903,182192,51198,8877.16,False,0,False,True,1,2,0,1,True,True,0,0,0,20352.81,50882.02,50882.02
12904,54896,3870,2202.45,False,0,True,True,1,0,0,1,True,False,0,0,8137.26,8137.26,32549.03,0
12905,52128,990,11924.18,True,0,True,True,2,3,1,2,True,True,9803.45,0,6535.64,6535.64,9336.62,7002.47
12906,161771,8290,44777.07,True,0,False,False,3,1,0,1,True,False,27175.98,0,0,0,69881.1,11646.85
12907,95081,9532,10961.05,True,0,True,False,0,1,0,1,True,False,18646.99,0,12431.32,0,0,37293.97
12908,82632,6499,9473.76,False,0,False,False,0,3,2,2,False,False,0,0,0,0,0,44439.49
12909,132423,13506,1999.08,True,0,True,True,3,2,2,0,False,True,29229.48,0,19486.32,19486.32,36536.85,12178.95
12910,190003,2239,13734.88,True,0,True,False,0,1,2,2,False,True,43507.28,0,29004.85,0,0,87014.56
12911,160529,1970,34614.93,True,0,False,True,0,2,2,0,True,True,28602.48,0,0,19068.32,0,76273.27
12912,80056,8069,3890.94,True,0,True,False,1,2,0,0,False,False,17024.01,0,11349.34,0,19861.35,19861.35
12913,112947,17375,15026.81,False,1,True,False,0,2,0,1,False,False,0,10068.15,13424.2,0,0,53696.79
12914,101012,4307,5961.58,False,0,True,False,0,1,2,0,False,False,0,0,15123.9,0,0,45371.71
12915,65982,17344,2954.95,False,0,True,True,1,1,1,2,False,True,0,0,7613.84,7613.84,20303.58,10151.79
12916,156833,5324,148.09,True,0,False,False,0,3,1,1,True,False,37840.23,0,0,0,0,100907.27
12917,173649,11751,11136.59,True,0,True,False,0,1,2,1,True,True,37690.35,0,25126.9,0,0,75380.71
12918,56971,16671,13129.71,False,0,True,True,0,1,0,0,True,True,0,0,4528.38,4528.38,0,13585.15
12919,112388,30203,22979.05,False,0,True,False,0,1,0,1,True,False,0,0,9867.66,0,0,29602.97
12920,76180,2012,20999.51,True,0,True,True,0,2,0,1,False,False,10633.7,0,7089.13,7089.13,0,28356.53
12921,191625,24684,40723.73,False,1,False,True,1,1,0,2,False,False,0,15777.16,0,21036.21,59602.6,29801.3
12922,114062,31923,13603.08,False,1,True,False,3,1,0,0,True,False,0,8566.99,11422.65,0,41611.09,6935.18
12923,57461,7050,10171.42,False,0,True,False,1,0,1,1,True,True,0,0,6706.6,0,33532.98,0
12924,112320,3150,713.97,True,0,False,True,0,3,0,2,True,False,25028.31,0,0,16685.54,0,66742.17
12925,176007,33074,15403.01,True,0,True,True,1,1,1,2,True,True,31882.5,0,21255.0,21255.0,35425.0,17712.5
12926,66402,19178,1008.13,False,0,False,False,2,2,0,1,False,False,0,0,0,0,30810.58,15405.29
12927,117390,32563,2917.97,False,1,True,True,3,1,1,0,False,False,0,10238.63,13651.5,13651.5,38029.19,6338.2
12928,128292,5951,27342.36,True,0,True,False,1,2,2,1,False,False,23749.66,0,15833.11,0,27707.94,27707.94
12929,60089,16443,5886.76,False,1,False,True,1,1,2,1,True,False,0,4719.9,0,6293.21,17830.75,8915.38
12930,154187,5407,49185.91,True,0,False,True,2,0,0,1,True,True,24898.52,0,0,16599.01,58096.55,0
12931,53161,5383,13495.49,True,0,False,True,1,3,0,0,True,True,8570.63,0,0,5713.75,7999.25,11998.88
12932,178816,16547,33017.54,False,0,False,True,2,2,2,1,True,True,0,0,0,21541.91,71806.37,35903.18
12933,73084,19895,118.86,True,0,False,True,3,0,0,1,False,False,13267.53,0,0,8845.02,30957.58,0
12934,127204,4022,14875.03,True,0,True,True,0,3,0,0,True,True,21661.39,0,14440.93,14440.93,0,57763.72
12935,73274,18011,9037.54,True,0,False,True,0,0,1,2,True,True,23112.73,0,0,7704.24,0,0
12936,153625,34518,25743.22,True,0,False,True,1,3,1,1,False,False,23340.94,0,0,15560.63,21784.88,32677.32
12937,72725,13927,12297.58,False,0,False,False,3,3,0,0,True,False,0,0,0,0,31000.28,15500.14
12938,198498,25704,52379.51,True,0,True,False,3,1,1,1,True,True,30103.62,0,20069.08,0,60207.24,10034.54
12939,80633,8956,17060.92,True,0,False,False,3,1,2,2,True,False,13654.02,0,0,0,35110.34,5851.72
12940,119983,7927,35054.0,False,1,True,False,3,1,1,0,False,True,0,9625.25,12833.67,0,46751.21,7791.87
12941,76326,13810,12173.57,True,0,True,False,3,3,2,1,False,True,12585.61,0,8390.4,0,19577.61,9788.81
12942,58886,16636,11340.75,False,0,True,True,1,3,2,2,False,False,0,0,5151.54,5151.54,8242.47,12363.7
12943,124655,8200,34586.34,True,0,True,True,1,0,2,1,False,False,20467.17,0,13644.78,13644.78,34111.94,0
12944,122500,23977,8836.78,True,0,False,False,1,1,0,2,True,True,22421.56,0,0,0,44843.11,22421.56
12945,60353,369,5047.85,False,0,True,True,1,0,1,0,False,False,0,0,9156.02,9156.02,36624.1,0
12946,55255,6521,8360.75,True,0,False,False,0,1,0,0,False,True,10093.31,0,0,0,0,20186.62
12947,120864,16918,1968.66,True,0,False,True,1,3,0,2,True,True,25494.33,0,0,16996.22,23794.71,35692.07
12948,132815,12229,3889.51,False,0,True,False,2,3,2,0,False,True,0,0,19449.42,0,55569.76,41677.32
12949,133970,4704,33652.23,False,1,False,True,3,3,1,0,False,False,0,11951.72,0,15935.63,45150.95,22575.47
12950,67114,3689,5567.93,False,1,False,True,0,1,2,0,False,True,0,7232.13,0,9642.84,0,28928.53
12951,169526,895,46308.44,False,0,True,True,3,2,1,2,True,False,0,0,20387.09,20387.09,61161.28,20387.09
12952,177799,17849,10875.71,False,0,True,False,1,3,0,2,False,False,0,0,24845.72,0,49691.43,74537.15
12953,61916,4929,5263.34,False,0,False,True,0,0,1,0,False,False,0,0,0,8620.61,0,0
12954,164184,24161,14433.36,True,0,True,False,0,0,1,1,True,False,62794.82,0,20931.61,0,0,0
12955,161745,39498,17998.3,False,1,False,False,1,0,2,0,False,False,0,13031.09,0,0,91217.61,0
12956,73433,16463,7039.25,False,0,True,False,1,3,0,2,True,True,0,0,8321.79,0,16643.58,24965.38
12957,63333,14930,4635.99,False,0,False,False,3,1,0,0,False,False,0,0,0,0,37514.58,6252.43
12958,107103,2051,25391.88,False,0,True,True,1,1,2,0,True,False,0,0,13276.69,13276.69,35404.5,17702.25
12959,85322,11482,14283.59,False,0,False,True,1,3,2,0,False,True,0,0,0,9926.07,19852.14,29778.21
12960,179660,18263,19090.92,False,0,True,False,3,3,2,1,True,False,0,0,23717.68,0,79058.93,39529.47
12961,60577,16289,2073.16,True,0,True,False,0,3,2,2,True,False,9741.89,0,6494.59,0,0,25978.36
12962,175853,30819,15614.7,False,0,True,False,1,2,0,0,True,False,0,0,21569.88,0,53924.71,53924.71
12963,60097,16213,13427.83,True,0,True,True,3,3,0,2,False,False,7614.04,0,5076.03,5076.03,8460.05,4230.02
12964,71728,18127,2599.32,False,0,False,False,0,3,2,1,True,False,0,0,0,0,0,34001.12
12965,188724,6170,4004.66,False,0,True,False,2,1,0,0,False,False,0,0,29758.22,0,119032.89,29758.22
12966,83161,22064,12960.36,False,0,True,False,2,3,0,0,False,False,0,0,8022.77,0,22922.21,17191.66
12967,126846,14515,51.14,False,0,False,True,3,1,1,1,True,True,0,0,0,18713.31,80199.9,13366.65
12968,160886,43579,34564.52,True,0,False,False,3,2,2,1,False,False,20685.62,0,0,0,46542.65,15514.22
12969,115868,13127,14473.26,False,0,False,False,2,1,0,1,False,False,0,0,0,0,70614.19,17653.55
12970,154776,2304,29315.15,False,0,True,True,0,3,1,0,False,False,0,0,20526.14,20526.14,0,82104.57
12971,186648,4492,42832.6,True,0,True,True,3,2,2,2,False,True,34830.85,0,23220.57,23220.57,43538.56,14512.85
12972,133941,38214,22813.46,True,0,True,False,1,0,1,0,False,False,18228.39,0,12152.26,0,42532.9,0
12973,78537,4767,14741.18,True,0,False,True,1,3,0,0,False,False,14757.2,0,0,9838.14,13773.39,20660.09
12974,103085,9274,15225.25,True,0,False,True,3,2,1,1,False,True,19646.44,0,0,13097.62,34381.27,11460.42
12975,120436,30746,6462.24,True,0,False,False,3,3,1,1,True,False,20806.94,0,0,0,41613.88,20806.94
12976,172585,41228,2661.77,False,0,False,False,2,0,1,0,False,True,0,0,0,0,128695.23,0
12977,194512,8167,44347.5,False,0,True,False,2,0,2,0,False,True,0,0,23666.25,0,118331.25,0
12978,119414,21569,20439.92,True,0,False,True,1,2,2,1,False,True,19351.27,0,0,12900.85,22576.48,22576.48
12979,188448,10166,8966.74,False,1,True,True,1,1,0,1,False,True,0,21164.41,28219.21,28219.21,61141.62,30570.81
12980,69140,20332,9683.7,False,1,False,False,1,3,0,2,True,False,0,4890.54,0,0,13693.51,20540.26
12981,186915,38613,6242.25,False,0,False,False,3,2,0,2,True,True,0,0,0,0,106544.81,35514.94
12982,102915,5432,18218.77,True,0,False,False,2,3,2,0,False,True,19816.06,0,0,0,33970.38,25477.79
12983,177404,26423,521.02,False,1,True,False,2,1,0,2,False,False,0,18807.5,25076.66,0,85260.66,21315.16
12984,174287,4309,4195.43,False,0,False,False,0,2,1,1,True,False,0,0,0,0,0,110521.71
12985,111092,27669,13982.89,False,0,True,True,0,2,2,0,False,True,0,0,11573.35,11573.35,0,46293.41
12986,143650,17345,39308.69,False,1,False,True,2,3,0,2,True,True,0,10874.54,0,14499.38,35212.79,26409.59
12987,162391,26658,20455.03,False,0,True,False,1,3,0,2,True,True,0,0,19212.99,0,38425.99,57638.99
12988,173326,10834,1354.06,False,1,True,False,3,1,1,1,False,False,0,20142.24,26856.32,0,97833.75,16305.62
12989,118149,19282,6555.25,True,0,False,True,1,1,1,0,False,True,23077.94,0,0,15385.29,35899.01,17949.51
12990,179561,44654,1016.96,True,0,True,True,1,3,0,1,False,True,33472.51,0,22315.01,22315.01,22315.01,33472.51
12991,84238,17347,2143.2,True,0,False,False,2,3,2,2,False,False,16186.95,0,0,0,27749.06,20811.79
12992,87126,23396,6124.21,True,0,False,False,3,1,1,1,False,False,14401.45,0,0,0,37032.29,6172.05
12993,94782,2278,8874.79,False,0,False,False,2,3,0,0,False,False,0,0,0,0,47788.12,35841.09
12994,191710,8985,32898.71,True,0,True,False,0,0,2,2,True,True,74913.15,0,24971.05,0,0,0
12995,137418,29976,9412.47,False,0,False,False,3,2,0,1,True,True,0,0,0,0,73522.15,24507.38
12996,188911,29148,17151.22,True,0,False,False,1,0,0,2,True,False,35652.94,0,0,0,106958.83,0
12997,79336,15182,12859.59,True,0,True,True,3,0,0,0,False,True,12823.6,0,8549.07,8549.07,21372.67,0
12998,129172,20391,9935.31,False,0,True,True,2,0,2,0,False,True,0,0,16474.28,16474.28,65897.13,0
12999,74169,11240,10744.23,True,0,False,True,3,1,2,1,False,True,13046.19,0,0,8697.46,26092.39,4348.73
13000,117325,17686,25660.41,True,0,True,True,2,1,1,0,True,False,18494.65,0,12329.76,12329.76,24659.53,6164.88
13001,169492,48504,11309.67,False,0,False,True,2,2,0,1,True,False,0,0,0,18279.72,60932.41,30466.2
13002,76627,21241,7225.04,True,0,False,True,3,3,0,1,False,False,12040.24,0,0,8026.83,18729.26,9364.63
13003,95905,18170,13045.38,True,0,True,False,2,3,2,1,False,True,16172.41,0,10781.6,0,21563.21,16172.41
13004,114542,3919,22403.37,True,0,False,True,1,3,0,0,False,True,22054.91,0,0,14703.27,20584.58,30876.87
13005,134749,14299,1109.33,True,0,False,False,1,0,0,0,False,True,29835.17,0,0,0,89505.5,0
13006,173112,17302,7684.05,True,0,False,True,2,1,0,0,False,True,37031.49,0,0,24687.66,69125.44,17281.36
13007,143193,10139,36126.16,True,0,True,False,3,2,2,2,True,False,24231.96,0,16154.64,0,42405.93,14135.31
13008,155780,19171,33315.24,True,0,True,True,0,3,1,0,True,False,20658.75,0,13772.5,13772.5,0,55090.01
13009,170419,47905,36651.26,True,0,True,True,0,2,1,1,False,False,17172.55,0,11448.37,11448.37,0,45793.46
13010,87416,16641,18330.04,True,0,False,False,0,0,2,1,False,False,26222.48,0,0,0,0,0
13011,165654,36282,33103.8,False,1,False,True,3,0,2,1,False,False,0,12033.52,0,16044.7,68189.98,0
13012,107662,24273,10358.11,True,0,False,False,3,0,1,0,False,False,18257.72,0,0,0,54773.17,0
13013,96982,16310,4527.68,False,1,False,False,3,3,1,2,True,False,0,9518.04,0,0,44417.52,22208.76
13014,87815,16202,17030.11,True,0,False,True,2,1,0,1,True,False,13645.72,0,0,9097.15,25472.02,6368.0
13015,152221,24952,16052.43,False,0,True,True,2,0,2,2,False,False,0,0,18536.1,18536.1,74144.38,0
13016,184832,28251,27450.92,True,0,True,True,1,2,1,2,False,True,32282.52,0,21521.68,21521.68,26902.1,26902.1
13017,195591,28362,25083.49,True,0,True,False,2,0,0,2,False,False,35536.38,0,23690.92,0,82918.21,0
13018,101431,26762,2927.98,True,0,True,False,1,0,2,1,True,True,17935.26,0,11956.84,0,41848.93,0
13019,199517,16349,13928.45,False,1,False,False,2,3,2,2,False,False,0,21154.94,0,0,84619.77,63464.83
13020,63900,18931,8720.46,False,1,False,True,3,0,2,2,False,True,0,4531.07,0,6041.42,25676.05,0
13021,85301,2706,26147.0,True,0,True,False,3,3,1,0,True,False,14112.0,0,9408.0,0,21952.0,10976.0
13022,151116,15674,32397.33,False,0,True,True,2,1,0,0,False,True,0,0,17174.11,17174.11,54957.16,13739.29
13023,163721,22207,39027.02,True,0,True,True,0,3,1,1,False,True,20497.4,0,13664.93,13664.93,0,54659.72
13024,175678,39558,9244.95,False,0,True,False,1,0,1,2,False,False,0,0,21145.84,0,105729.21,0
13025,73024,20235,16457.37,True,0,False,False,0,2,2,2,False,True,9082.91,0,0,0,0,24221.09
13026,179168,37529,16884.43,True,0,True,True,1,3,2,2,False,False,31188.64,0,20792.43,20792.43,20792.43,31188.64
13027,56868,16772,10805.25,True,0,True,True,3,1,0,1,True,True,7322.69,0,4881.79,4881.79,10460.98,1743.5
13028,171270,35155,1903.25,True,0,False,True,0,2,1,2,False,True,30971.94,0,0,20647.96,0,82591.85
13029,137676,34602,18239.44,False,0,True,False,0,1,2,0,True,True,0,0,14139.09,0,0,42417.28
13030,196078,31989,45827.4,True,0,False,False,1,3,0,1,True,True,29565.4,0,0,0,35478.48,53217.72
13031,196235,30673,45656.27,False,1,True,False,2,3,0,1,False,True,0,14988.22,19984.29,0,48533.27,36399.95
13032,103419,28379,199.93,False,0,True,True,3,1,1,0,True,False,0,0,12473.35,12473.35,42765.75,7127.63
13033,112001,27129,8042.12,True,0,False,True,2,0,1,0,True,True,19207.47,0,0,12804.98,44817.43,0
13034,140473,1093,41013.07,False,1,False,False,2,3,2,2,True,True,0,12295.87,0,0,49183.47,36887.6
13035,61177,16703,6229.05,False,0,False,True,1,3,2,2,True,True,0,0,0,6374.16,12748.32,19122.47
13036,76293,4241,17270.26,False,1,False,True,3,0,1,2,True,False,0,6847.72,0,9130.29,38803.73,0
13037,146471,5753,11154.94,True,0,False,False,3,0,0,2,True,False,32390.76,0,0,0,97172.29,0
13038,77966,12439,9594.1,True,0,True,False,1,0,1,2,True,True,13983.23,0,9322.15,0,32627.53,0
13039,185401,42068,2371.4,False,0,False,False,2,3,1,0,True,False,0,0,0,0,80549.49,60412.11
13040,63958,9407,11542.07,True,0,True,False,1,1,2,2,True,True,10752.23,0,7168.15,0,16725.7,8362.85
13041,62254,5675,9909.31,False,1,False,True,0,3,0,2,True,False,0,5833.71,0,7778.28,0,31113.13
13042,167679,30258,35415.73,False,0,False,False,1,2,0,2,False,True,0,0,0,0,51002.63,51002.63
13043,170956,15393,28.9,True,0,True,False,2,0,0,2,False,True,38883.53,0,25922.35,0,90728.23,0
13044,61169,9973,4025.62,False,1,False,False,3,3,1,0,False,True,0,5896.3,0,0,27516.06,13758.03
13045,159100,31849,39000.72,False,0,True,False,1,1,0,0,True,True,0,0,14708.38,0,49027.93,24513.97
13046,155727,27529,10088.3,False,0,False,True,1,1,1,1,True,False,0,0,0,19684.95,65616.5,32808.25
13047,51669,11229,11669.19,False,1,True,True,2,0,1,0,True,False,0,3596.35,4795.13,4795.13,15584.19,0
13048,75495,15870,8587.78,False,0,True,True,3,0,2,1,False,False,0,0,8506.2,8506.2,34024.81,0
13049,85197,2489,18371.43,True,0,True,True,1,3,0,1,False,True,16084.14,0,10722.76,10722.76,10722.76,16084.14
13050,149019,41096,28402.38,False,1,True,True,3,3,1,2,False,True,0,9940.08,13253.44,13253.44,28715.78,14357.89
13051,122176,5859,26490.74,True,0,True,True,1,3,2,1,False,True,22456.56,0,14971.04,14971.04,14971.04,22456.57
13052,138515,16092,4913.22,True,0,False,True,0,3,1,0,True,True,27117.64,0,0,18078.43,0,72313.71
13053,185280,30526,8921.83,False,0,True,False,0,3,2,2,False,True,0,0,24305.36,0,0,97221.45
13054,61407,16687,11316.32,False,1,True,True,3,0,0,2,True,True,0,4175.46,5567.28,5567.28,18093.66,0
13055,63613,12189,3885.92,False,0,True,False,2,3,1,1,False,False,0,0,7923.01,0,22637.18,16977.89
13056,124066,30491,1919.71,False,0,False,False,3,1,0,2,False,False,0,0,0,0,78561.68,13093.61
13057,154902,7019,22662.91,True,0,False,True,0,2,2,0,False,True,28896.94,0,0,19264.63,0,77058.52
13058,80808,2119,8468.07,True,0,True,True,3,0,1,0,False,True,17555.23,0,11703.49,11703.49,29258.72,0
13059,83366,23722,11400.25,True,0,True,True,1,2,1,2,False,True,12060.94,0,8040.62,8040.62,10050.78,10050.78
13060,197364,44766,42208.02,True,0,False,False,0,1,1,2,False,False,27597.5,0,0,0,0,55194.99
13061,133499,13306,10132.35,True,0,False,False,3,2,0,1,False,True,27515.16,0,0,0,61909.12,20636.37
13062,193228,1613,21699.11,False,0,False,True,1,1,2,1,False,False,0,0,0,28319.32,94397.72,47198.86
13063,121764,30700,24035.2,False,0,True,True,0,2,1,0,True,False,0,0,11171.47,11171.47,0,44685.87
13064,199120,205,9635.24,True,0,True,False,2,0,1,1,True,False,47319.94,0,31546.63,0,110413.19,0
13065,76549,16460,10781.15,False,0,True,True,3,2,2,2,True,True,0,0,8217.97,8217.97,24653.93,8217.98
13066,194786,41739,25374.19,False,1,False,False,1,2,1,0,True,True,0,15959.1,0,0,55856.85,55856.85
13067,169123,7788,40666.27,True,0,True,True,3,2,1,1,False,False,30167.18,0,20111.46,20111.46,37708.98,12569.66
13068,159725,17844,20736.15,False,0,False,True,0,1,1,2,True,True,0,0,0,20190.81,0,60572.43
13069,83423,62,11821.36,False,1,False,True,3,0,0,2,True,False,0,8942.45,0,11923.27,50673.91,0
13070,116942,32664,576.6,False,0,False,False,3,1,0,0,False,True,0,0,0,0,71744.06,11957.34
13071,174256,17876,2792.91,True,0,True,True,1,1,0,1,False,False,38396.77,0,25597.85,25597.85,42663.08,21331.54
13072,139542,23657,25129.49,False,1,False,True,3,3,0,0,True,True,0,11344.44,0,15125.92,42856.77,21428.38
13073,72744,11506,9311.93,False,0,False,True,2,3,0,0,True,True,0,0,0,8654.34,24726.7,18545.03
13074,92367,12034,3535.72,False,0,False,True,3,1,2,1,False,True,0,0,0,12799.55,54855.2,9142.53
13075,113594,30155,13465.96,True,0,False,False,2,3,2,2,False,False,17493.26,0,0,0,29988.45,22491.33
13076,98096,23312,17960.56,False,0,False,False,0,3,2,2,False,False,0,0,0,0,0,37882.29
13077,120658,11793,21871.51,False,0,True,False,1,1,2,1,False,True,0,0,14498.92,0,48329.72,24164.86
13078,118655,21270,28728.27,True,0,False,True,0,0,0,1,False,False,34328.36,0,0,11442.79,0,0
13079,116659,31900,21070.86,True,0,True,True,1,3,1,0,False,False,15922.03,0,10614.69,10614.69,10614.69,15922.04
13080,175289,2277,49584.69,True,0,True,True,2,3,2,1,True,True,30856.83,0,20571.22,20571.22,29387.45,22040.59
13081,147466,31314,27194.41,True,0,True,True,0,1,2,2,False,True,20528.67,0,13685.78,13685.78,0,41057.35
13082,107392,8815,9175.55,True,0,True,True,0,3,1,2,True,False,17880.29,0,11920.19,11920.19,0,47680.77
13083,177476,9824,27314.86,False,0,False,False,2,2,0,1,True,False,0,0,0,0,93558.09,46779.05
13084,147391,26230,37887.14,True,0,True,False,1,3,1,2,False,True,20818.47,0,13878.98,0,19430.57,29145.85
13085,72983,4929,20553.35,False,1,False,True,3,3,2,2,True,False,0,5937.58,0,7916.77,22430.86,11215.43
13086,54638,7396,27.93,False,0,True,True,3,1,0,1,False,False,0,0,7869.01,7869.01,26979.47,4496.58
13087,123890,8598,9757.24,True,0,True,False,2,2,0,2,False,True,26383.69,0,17589.13,0,41041.3,20520.65
13088,134304,30625,1354.05,False,1,True,True,2,1,0,2,False,True,0,12790.62,17054.16,17054.16,44340.81,11085.2
13089,107505,13803,2905.71,True,0,False,True,0,2,1,1,False,False,20952.99,0,0,13968.66,0,55874.64
13090,109164,12044,19714.79,True,0,False,True,3,2,0,0,False,False,19351.3,0,0,12900.87,33864.78,11288.26
13091,54922,769,2848.06,True,0,False,True,2,1,1,1,True,False,12826.24,0,0,8550.82,23942.31,5985.58
13092,148127,40598,32707.38,True,0,False,False,2,2,1,1,False,True,18705.4,0,0,0,37410.81,18705.4
13093,105537,20718,18065.7,False,0,True,False,1,2,2,1,False,True,0,0,11125.55,0,27813.88,27813.88
13094,138687,41464,3855.35,False,0,True,True,0,2,2,0,False,False,0,0,15561.27,15561.27,0,62245.1
13095,109461,3205,22062.04,True,0,False,True,0,1,1,1,True,True,21048.49,0,0,14032.33,0,42096.98
13096,81692,11360,187.67,True,0,True,True,3,1,1,2,True,False,17536.08,0,11690.72,11690.72,25051.55,4175.26
13097,77597,13611,4700.73,True,0,True,True,3,1,1,0,False,True,14821.32,0,9880.88,9880.88,21173.31,3528.89
13098,69671,13157,16695.71,False,0,False,False,2,1,2,0,True,False,0,0,0,0,31854.63,7963.66
13099,76143,17866,6888.43,True,0,False,True,1,1,0,2,True,True,12847.14,0,0,8564.76,19984.44,9992.22
13100,60744,5948,4015.84,True,0,False,False,0,0,2,1,False,False,25390.08,0,0,0,0,0
13101,151789,43126,33576.81,False,1,False,True,0,1,1,1,True,True,0,9385.77,0,12514.36,0,37543.1
13102,161832,13239,37967.05,False,0,True,True,0,2,0,1,True,False,0,0,18437.66,18437.66,0,73750.63
13103,189857,37557,40039.96,True,0,True,True,3,2,0,0,False,True,28065.01,0,18710.01,18710.01,35081.26,11693.75
13104,149076,29894,1752.45,True,0,False,False,2,0,2,2,True,False,29357.39,0,0,0,88072.16,0
13105,177948,42605,45012.6,True,0,True,True,3,0,0,2,True,True,22582.6,0,15055.07,15055.07,37637.67,0
13106,184511,2956,22233.5,False,0,True,True,3,1,2,0,True,False,0,0,26553.58,26553.58,91040.86,15173.48
