debts,bequests,wife,husband,sons,daughters,father,mother,brothers,sisters,debts_minmax,bequests_minmax,wife_minmax,husband_minmax,sons_minmax,daughters_minmax,father_minmax,mother_minmax,brothers_minmax,sisters_minmax,debts_standard,bequests_standard,wife_standard,husband_standard,sons_standard,daughters_standard,father_standard,mother_standard,brothers_standard,sisters_standard
22582.58,23583.1,0,0,5,5,1,0,3,1,0.09158209166377948,0.07550706931321972,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.3333333333333333,-0.7825613730845149,-0.813989789370344,-0.7850428177076678,-0.7647130532969382,1.4547747663930872,1.4858398377727762,1.0010005005003753,-1.002202425332804,1.3610111252876211,-0.43628054812960637
28579.45,55983.44,0,0,4,2,1,0,1,2,0.11590538686072294,0.17927060699014952,0.0,0.0,0.8,0.4,1.0,0.0,0.3333333333333333,0.6666666666666666,-0.6726497727957863,-0.3096025472151473,-0.7850428177076678,-0.7647130532969382,0.8693052049019865,-0.28014388447211463,1.0010005005003753,-1.002202425332804,-0.43097192314900984,0.45173196587325604
118562.24,89490.3,1,0,1,5,1,0,3,3,0.48087544020764766,0.2865778244466827,1.0,0.0,0.2,1.0,1.0,0.0,1.0,1.0,0.9765693110503858,0.21201027254786364,1.2738158702222242,-0.7647130532969382,-0.8871034795713161,1.4858398377727762,1.0010005005003753,-1.002202425332804,1.3610111252876211,1.3397444798761184
189780.06,223897.53,0,1,3,3,1,0,2,3,0.7697348050334292,0.7170229887306615,0.0,1.0,0.6000000000000001,0.6000000000000001,1.0,0.0,0.6666666666666666,1.0,2.281860999093417,2.3043738732205483,-0.7850428177076678,1.307680045068748,0.28383564341088563,0.30851735627618226,1.0010005005003753,-1.002202425332804,0.4650196010693057,1.3397444798761184
104741.35,96945.55,1,0,5,4,1,1,0,0,0.4248179323152832,0.3104535959437081,1.0,0.0,1.0,0.8,1.0,1.0,0.0,0.0,0.7232578106652708,0.32806871474561616,1.2738158702222242,-0.7647130532969382,1.4547747663930872,0.8971785970244792,1.0010005005003753,0.9978024146847653,-1.3269634473673253,-1.3242930621324687
10498.52,13154.36,1,0,2,3,0,1,0,2,0.04256916349332111,0.04210856312739252,1.0,0.0,0.4,0.6000000000000001,0.0,1.0,0.0,0.6666666666666666,-1.0040399731850695,-0.9763375736143854,1.2738158702222242,-0.7647130532969382,-0.3016339180802152,0.30851735627618226,-0.9990004995003746,0.9978024146847653,-1.3269634473673253,0.45173196587325604
60715.15,92827.21,0,1,4,0,1,1,2,3,0.2462477350290868,0.2972644279363228,0.0,1.0,0.8,0.0,1.0,1.0,0.6666666666666666,1.0,-0.08366148167083423,0.26395709879166535,-0.7850428177076678,1.307680045068748,0.8693052049019865,-1.4574663659687084,1.0010005005003753,0.9978024146847653,0.4650196010693057,1.3397444798761184
99659.79,44576.09,1,0,0,4,1,1,2,1,0.40420713302482325,0.14273805851939503,1.0,0.0,0.0,0.8,1.0,1.0,0.6666666666666666,0.3333333333333333,0.6301221596401206,-0.4871846900815211,1.2738158702222242,-0.7647130532969382,-1.472573041062417,0.8971785970244792,1.0010005005003753,0.9978024146847653,0.4650196010693057,-0.43628054812960637
81978.22,81774.22,0,1,1,1,1,1,0,2,0.332490713183236,0.2618667332112758,0.0,1.0,0.2,0.2,1.0,1.0,0.0,0.6666666666666666,0.3060514937232053,0.09189139998514143,-0.7850428177076678,1.307680045068748,-0.8871034795713161,-0.8688051252204115,1.0010005005003753,0.9978024146847653,-1.3269634473673253,0.45173196587325604
9438.44,272447.66,1,0,1,1,0,1,1,1,0.03826948069673292,0.8725069510432433,1.0,0.0,0.2,0.2,0.0,1.0,0.3333333333333333,0.3333333333333333,-1.0234692903512035,3.0601704536569345,1.2738158702222242,-0.7647130532969382,-0.8871034795713161,-0.8688051252204115,-0.9990004995003746,0.9978024146847653,-0.43097192314900984,-0.43628054812960637
6795.94,37796.91,1,0,2,1,0,0,1,2,0.027551504893034803,0.12102743142879387,1.0,0.0,0.4,0.2,0.0,0.0,0.3333333333333333,0.6666666666666666,-1.0719014564249996,-0.5927185179448603,1.2738158702222242,-0.7647130532969382,-0.3016339180802152,-0.8688051252204115,-0.9990004995003746,-1.002202425332804,-0.43097192314900984,0.45173196587325604
121089.87,93545.38,0,1,3,5,1,0,3,3,0.49112750347375983,0.2995643994753079,0.0,1.0,0.6000000000000001,1.0,1.0,0.0,1.0,1.0,1.022896121242669,0.275137098313232,-0.7850428177076678,1.307680045068748,0.28383564341088563,1.4858398377727762,1.0010005005003753,-1.002202425332804,1.3610111252876211,1.3397444798761184
76105.72,46885.54,1,0,0,4,0,1,1,0,0.3086718625087924,0.1501341754147111,1.0,0.0,0.0,0.8,0.0,1.0,0.3333333333333333,0.0,0.19841936684775893,-0.4512326872199671,1.2738158702222242,-0.7647130532969382,-1.472573041062417,0.8971785970244792,-0.9990004995003746,0.9978024146847653,-0.43097192314900984,-1.3242930621324687
25065.43,99418.14,1,0,2,4,1,0,0,2,0.1016525273210025,0.3183721759840595,1.0,0.0,0.4,0.8,1.0,0.0,0.0,0.6666666666666666,-0.7370552979525095,0.3665603741257497,1.2738158702222242,-0.7647130532969382,-0.3016339180802152,0.8971785970244792,1.0010005005003753,-1.002202425332804,-1.3269634473673253,0.45173196587325604
53000.8,26148.53,0,1,1,0,1,0,0,1,0.2149583436795093,0.08372297360504277,0.0,1.0,0.2,0.0,1.0,0.0,0.0,0.3333333333333333,-0.22505133232415045,-0.7740528577627681,-0.7850428177076678,1.307680045068748,-0.8871034795713161,-1.4574663659687084,1.0010005005003753,-1.002202425332804,-1.3269634473673253,-0.43628054812960637
66676.44,28013.7,0,0,2,1,1,0,3,2,0.27042671780253147,0.08969626393375164,0.0,0.0,0.4,0.2,1.0,0.0,1.0,0.6666666666666666,0.025598002641014157,-0.7450171145436967,-0.7850428177076678,-0.7647130532969382,-0.3016339180802152,-0.8688051252204115,1.0010005005003753,-1.002202425332804,1.3610111252876211,0.45173196587325604
179012.41,165854.42,0,1,1,1,0,0,0,1,0.7260612337325058,0.5311373334760815,0.0,1.0,0.2,0.2,0.0,0.0,0.0,0.3333333333333333,2.0845097737293643,1.4007968064672145,-0.7850428177076678,1.307680045068748,-0.8871034795713161,-0.8688051252204115,-0.9990004995003746,-1.002202425332804,-1.3269634473673253,-0.43628054812960637
175770.01,78197.15,1,0,2,5,1,1,3,0,0.7129100644814516,0.2504110065825424,1.0,0.0,0.4,1.0,1.0,1.0,1.0,0.0,2.0250825437283515,0.03620592037918381,1.2738158702222242,-0.7647130532969382,-0.3016339180802152,1.4858398377727762,1.0010005005003753,0.9978024146847653,1.3610111252876211,-1.3242930621324687
75865.6,28428.03,0,0,5,4,0,1,1,1,0.30769793617010405,0.09102317428610233,0.0,0.0,1.0,0.8,0.0,1.0,0.3333333333333333,0.3333333333333333,0.1940184087710741,-0.7385670968573957,-0.7850428177076678,-0.7647130532969382,1.4547747663930872,0.8971785970244792,-0.9990004995003746,0.9978024146847653,-0.43097192314900984,-0.43628054812960637
48515.89,58127.51,1,0,0,5,1,1,1,2,0.19676755584156655,0.1861370870402655,1.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666666,-0.3072514859461102,-0.276225071722986,1.2738158702222242,-0.7647130532969382,-1.472573041062417,1.4858398377727762,1.0010005005003753,0.9978024146847653,-0.43097192314900984,0.45173196587325604
34267.91,28053.83,0,1,3,3,1,0,3,1,0.1389777715874229,0.08982478205322124,0.0,1.0,0.6000000000000001,0.6000000000000001,1.0,0.0,1.0,0.3333333333333333,-0.5683907607147474,-0.7443923970244457,-0.7850428177076678,1.307680045068748,0.28383564341088563,0.30851735627618226,1.0010005005003753,-1.002202425332804,1.3610111252876211,-0.43628054812960637
156788.9,38389.86,0,1,5,0,1,0,0,2,0.6359227124635396,0.12292638031838994,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.6771936991550342,-0.5834878612531119,-0.7850428177076678,1.307680045068748,1.4547747663930872,-1.4574663659687084,1.0010005005003753,-1.002202425332804,-1.3269634473673253,0.45173196587325604
68757.59,58943.64,0,0,4,5,0,1,0,3,0.27886785889765586,0.18875077985967023,0.0,0.0,0.8,1.0,0.0,1.0,0.0,1.0,0.06374165540335296,-0.263520095172119,-0.7850428177076678,-0.7647130532969382,0.8693052049019865,1.4858398377727762,-0.9990004995003746,0.9978024146847653,-1.3269634473673253,1.3397444798761184
25908.73,5251.96,1,0,4,4,0,0,0,3,0.1050729507818383,0.01680077376042384,1.0,0.0,0.8,0.8,0.0,0.0,0.0,1.0,-0.7215991595797442,-1.0993569537322243,1.2738158702222242,-0.7647130532969382,0.8693052049019865,0.8971785970244792,-0.9990004995003746,-1.002202425332804,-1.3269634473673253,1.3397444798761184
88217.23,140670.45,0,0,2,2,1,1,1,3,0.35779612783566,0.4504845434143207,0.0,0.0,0.4,0.4,1.0,1.0,0.3333333333333333,1.0,0.42040107497432117,1.008749279348079,-0.7850428177076678,-0.7647130532969382,-0.3016339180802152,-0.28014388447211463,1.0010005005003753,0.9978024146847653,-0.43097192314900984,1.3397444798761184
185058.17,26793.67,0,1,5,3,1,1,3,3,0.7505828266918118,0.08578906330338835,0.0,1.0,1.0,0.6000000000000001,1.0,1.0,1.0,1.0,2.1953174378210627,-0.764009741381767,-0.7850428177076678,1.307680045068748,1.4547747663930872,0.30851735627618226,1.0010005005003753,0.9978024146847653,1.3610111252876211,1.3397444798761184
203595.18,177259.76,0,0,4,5,0,1,1,3,0.8257689098149564,0.567663444831956,0.0,0.0,0.8,1.0,0.0,1.0,0.3333333333333333,1.0,2.5350667459881833,1.5783476589719212,-0.7850428177076678,-0.7647130532969382,0.8693052049019865,1.4858398377727762,-0.9990004995003746,0.9978024146847653,-0.43097192314900984,1.3397444798761184
7730.55,17494.41,0,1,5,3,0,0,3,1,0.03134228156886992,0.05600776732385339,0.0,1.0,1.0,0.6000000000000001,0.0,0.0,1.0,0.3333333333333333,-1.0547717736495101,-0.9087745217971618,-0.7850428177076678,1.307680045068748,1.4547747663930872,0.30851735627618226,-0.9990004995003746,-1.002202425332804,1.3610111252876211,-0.43628054812960637
12967.59,218114.67,1,0,4,4,1,0,3,3,0.05258370749242684,0.6985031209919152,1.0,0.0,0.8,0.8,1.0,0.0,1.0,1.0,-0.958786460114936,2.214350101643781,1.2738158702222242,-0.7647130532969382,0.8693052049019865,0.8971785970244792,1.0010005005003753,-1.002202425332804,1.3610111252876211,1.3397444798761184
42511.51,46527.49,1,0,4,5,1,1,0,0,0.172413800096549,0.14898750427900004,1.0,0.0,0.8,1.0,1.0,1.0,0.0,0.0,-0.41730073072574275,-0.45680657477959363,1.2738158702222242,-0.7647130532969382,0.8693052049019865,1.4858398377727762,1.0010005005003753,0.9978024146847653,-1.3269634473673253,-1.3242930621324687
80106.8,62164.68,0,1,1,0,0,0,1,2,0.3249002366350594,0.1990663044930197,0.0,1.0,0.2,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.2717518062175011,-0.21337705709067986,-0.7850428177076678,1.307680045068748,-0.8871034795713161,-1.4574663659687084,-0.9990004995003746,-1.002202425332804,-0.43097192314900984,0.45173196587325604
100030.56,139735.18,1,0,5,0,1,0,0,3,0.40571097555603886,0.4474892994174026,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.636917691982668,0.9941896094195999,1.2738158702222242,-0.7647130532969382,1.4547747663930872,-1.4574663659687084,1.0010005005003753,-1.002202425332804,-1.3269634473673253,1.3397444798761184
70087.46,93752.08,0,1,3,0,0,0,3,3,0.28426180950581637,0.3002263654681901,0.0,1.0,0.6000000000000001,0.0,0.0,0.0,1.0,1.0,0.08811572719013046,0.2783548683413699,-0.7850428177076678,1.307680045068748,0.28383564341088563,-1.4574663659687084,-0.9990004995003746,-1.002202425332804,1.3610111252876211,1.3397444798761184
249.21,51117.83,0,1,3,1,1,1,0,3,0.0009979784092714933,0.1636882733925315,0.0,1.0,0.6000000000000001,0.2,1.0,1.0,0.0,1.0,-1.1918909794525503,-0.38534717240435046,-0.7850428177076678,1.307680045068748,0.28383564341088563,-0.8688051252204115,1.0010005005003753,0.9978024146847653,-1.3269634473673253,1.3397444798761184
36471.51,62551.33,0,0,3,3,1,1,3,2,0.14791556968809616,0.20030456840762015,0.0,0.0,0.6000000000000001,0.6000000000000001,1.0,1.0,1.0,0.6666666666666666,-0.5280028246087051,-0.2073579434894242,-0.7850428177076678,-0.7647130532969382,0.28383564341088563,0.30851735627618226,1.0010005005003753,0.9978024146847653,1.3610111252876211,0.45173196587325604
16825.92,68141.92,1,0,2,1,1,0,0,3,0.06823308784538143,0.21820868287374198,1.0,0.0,0.4,0.2,1.0,0.0,0.0,1.0,-0.888070365762047,-0.12032730516524553,1.2738158702222242,-0.7647130532969382,-0.3016339180802152,-0.8688051252204115,1.0010005005003753,-1.002202425332804,-1.3269634473673253,1.3397444798761184
43604.84,67444.37,1,0,1,1,1,0,1,1,0.176848344840336,0.21597474780680928,1.0,0.0,0.2,0.2,1.0,0.0,0.3333333333333333,0.3333333333333333,-0.3972620021984152,-0.1311863060512041,1.2738158702222242,-0.7647130532969382,-0.8871034795713161,-0.8688051252204115,1.0010005005003753,-1.002202425332804,-0.43097192314900984,-0.43628054812960637
71177.91,198365.66,0,0,0,1,0,1,2,2,0.2886846729741769,0.6352560333620613,0.0,0.0,0.0,0.2,0.0,1.0,0.6666666666666666,0.6666666666666666,0.10810167061309005,1.9069104670845325,-0.7850428177076678,-0.7647130532969382,-1.472573041062417,-0.8688051252204115,-0.9990004995003746,0.9978024146847653,0.4650196010693057,0.45173196587325604
140193.71,3527.54,1,0,3,4,1,0,0,2,0.5686126481767759,0.011278241600549863,1.0,0.0,0.6000000000000001,0.8,1.0,0.0,0.0,0.6666666666666666,1.373034381044836,-1.1262015932674043,1.2738158702222242,-0.7647130532969382,0.28383564341088563,0.8971785970244792,1.0010005005003753,-1.002202425332804,-1.3269634473673253,0.45173196587325604
36366.04,91965.34,1,0,3,0,1,1,0,0,0.147487783535583,0.29450425072158937,1.0,0.0,0.6000000000000001,0.0,1.0,1.0,0.0,0.0,-0.5299358957745719,0.25054007192107375,1.2738158702222242,-0.7647130532969382,0.28383564341088563,-1.4574663659687084,1.0010005005003753,0.9978024146847653,-1.3269634473673253,-1.3242930621324687
103388.8,34181.49,0,0,4,1,1,0,0,0,0.41933199166313867,0.1094488872101861,0.0,0.0,0.8,0.2,1.0,0.0,0.0,0.0,0.6984680561815951,-0.6490010051975479,-0.7850428177076678,-0.7647130532969382,0.8693052049019865,-0.8688051252204115,1.0010005005003753,-1.002202425332804,-1.3269634473673253,-1.3242930621324687
205721.37,201071.26,1,0,2,3,0,0,0,2,0.8343927330785571,0.6439208383467837,1.0,0.0,0.4,0.6000000000000001,0.0,0.0,0.0,0.6666666666666666,2.5740358991327223,1.9490294733164146,1.2738158702222242,-0.7647130532969382,-0.3016339180802152,0.30851735627618226,-0.9990004995003746,-1.002202425332804,-1.3269634473673253,0.45173196587325604
25217.33,85816.58,1,0,1,2,1,1,2,0,0.10226863347978463,0.2748125718711082,1.0,0.0,0.2,0.4,1.0,1.0,0.6666666666666666,0.0,-0.7342712502603204,0.15482020913339362,1.2738158702222242,-0.7647130532969382,-0.8871034795713161,-0.28014388447211463,1.0010005005003753,0.9978024146847653,0.4650196010693057,-1.3242930621324687
133135.06,145901.79,1,0,5,2,0,1,3,2,0.5399827749859439,0.46723814369107175,1.0,0.0,1.0,0.4,0.0,1.0,1.0,0.6666666666666666,1.2436623057158673,1.0901873492996959,1.2738158702222242,-0.7647130532969382,1.4547747663930872,-0.28014388447211463,-0.9990004995003746,0.9978024146847653,1.3610111252876211,0.45173196587325604
27371.28,130074.09,1,0,4,3,0,1,2,0,0.11100505125930232,0.41654922668312855,1.0,0.0,0.8,0.6000000000000001,0.0,1.0,0.6666666666666666,0.0,-0.6947933073597895,0.8437920968838318,1.2738158702222242,-0.7647130532969382,0.8693052049019865,0.30851735627618226,-0.9990004995003746,0.9978024146847653,0.4650196010693057,-1.3242930621324687
5195.79,1824.32,0,1,3,3,0,0,0,0,0.021061299034080203,0.005823603388663804,0.0,1.0,0.6000000000000001,0.6000000000000001,0.0,0.0,0.0,0.0,-1.1012292636314271,-1.1527162051073903,-0.7850428177076678,1.307680045068748,0.28383564341088563,0.30851735627618226,-0.9990004995003746,-1.002202425332804,-1.3269634473673253,-1.3242930621324687
10929.0,129070.69,0,1,3,3,1,1,0,1,0.044315189689716934,0.4133357933146815,0.0,1.0,0.6000000000000001,0.6000000000000001,1.0,1.0,0.0,0.3333333333333333,-0.9961500663349473,0.8281718238009407,-0.7850428177076678,1.307680045068748,0.28383564341088563,0.30851735627618226,1.0010005005003753,0.9978024146847653,-1.3269634473673253,-0.43628054812960637
124940.0,3685.75,0,0,4,1,0,1,0,1,0.5067436246397361,0.011784916200133297,0.0,0.0,0.8,0.2,0.0,1.0,0.0,0.3333333333333333,1.0934619246733992,-1.1237386837553012,-0.7850428177076678,-0.7647130532969382,0.8693052049019865,-0.8688051252204115,-0.9990004995003746,0.9978024146847653,-1.3269634473673253,-0.43628054812960637
89774.2,35351.48,1,0,1,2,1,0,3,0,0.3641111956831847,0.11319583250294017,1.0,0.0,0.2,0.4,1.0,0.0,1.0,0.0,0.4489374721784529,-0.6307873682588873,1.2738158702222242,-0.7647130532969382,-0.8871034795713161,-0.28014388447211463,1.0010005005003753,-1.002202425332804,1.3610111252876211,-1.3242930621324687
31809.72,7309.86,0,0,1,3,0,0,0,2,0.12900735685103967,0.023391290532326657,0.0,0.0,0.2,0.6000000000000001,0.0,0.0,0.0,0.6666666666666666,-0.6134448633906016,-1.0673209162822725,-0.7850428177076678,-0.7647130532969382,-0.8871034795713161,0.30851735627618226,-0.9990004995003746,-1.002202425332804,-1.3269634473673253,0.45173196587325604
91842.0,39649.88,1,0,0,5,0,0,2,3,0.372498189199509,0.1269616507119625,1.0,0.0,0.0,1.0,0.0,0.0,0.6666666666666666,1.0,0.48683644398825254,-0.5638726963239664,1.2738158702222242,-0.7647130532969382,-1.472573041062417,1.4858398377727762,-0.9990004995003746,-1.002202425332804,0.4650196010693057,1.3397444798761184
16726.6,23079.7,0,0,4,3,1,1,1,2,0.06783024608310204,0.07389490830297828,0.0,0.0,0.8,0.6000000000000001,1.0,1.0,0.3333333333333333,0.6666666666666666,-0.8898907187362947,-0.8218263903967816,-0.7850428177076678,-0.7647130532969382,0.8693052049019865,0.30851735627618226,1.0010005005003753,0.9978024146847653,-0.43097192314900984,0.45173196587325604
28051.49,45813.88,0,0,4,5,1,0,1,0,0.11376398193912579,0.14670213634392176,0.0,0.0,0.8,1.0,1.0,0.0,0.3333333333333333,0.0,-0.6823263088034767,-0.4679155872120055,-0.7850428177076678,-0.7647130532969382,0.8693052049019865,1.4858398377727762,1.0010005005003753,-1.002202425332804,-0.43097192314900984,-1.3242930621324687
60841.56,68684.67,0,1,4,5,1,1,3,3,0.24676045378834713,0.21994686401857422,0.0,1.0,0.8,1.0,1.0,1.0,1.0,1.0,-0.08134461880862483,-0.11187812914796508,-0.7850428177076678,1.307680045068748,0.8693052049019865,1.4858398377727762,1.0010005005003753,0.9978024146847653,1.3610111252876211,1.3397444798761184
64038.19,79986.65,0,1,3,0,1,1,1,3,0.25972597999208435,0.2561419603525604,0.0,1.0,0.6000000000000001,0.0,1.0,1.0,0.3333333333333333,1.0,-0.02275626874751651,0.06406368266923151,-0.7850428177076678,1.307680045068748,0.28383564341088563,-1.4574663659687084,1.0010005005003753,0.9978024146847653,-0.43097192314900984,1.3397444798761184
36585.65,39059.77,0,1,5,5,0,1,3,2,0.14837852134684135,0.12507179704936103,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.6666666666666666,-0.5259108482848969,-0.5730591417584342,-0.7850428177076678,1.307680045068748,1.4547747663930872,1.4858398377727762,-0.9990004995003746,0.9978024146847653,1.3610111252876211,0.45173196587325604
68578.27,7238.52,0,1,1,1,0,1,0,0,0.2781405372624169,0.023162820992257877,0.0,1.0,0.2,0.2,0.0,1.0,0.0,0.0,0.06045504952999335,-1.0684314906112873,-0.7850428177076678,1.307680045068748,-0.8871034795713161,-0.8688051252204115,-0.9990004995003746,0.9978024146847653,-1.3269634473673253,-1.3242930621324687
46563.97,64531.37,1,0,4,4,1,1,1,3,0.1888505714212243,0.20664573504790318,1.0,0.0,0.8,0.8,1.0,1.0,0.3333333333333333,1.0,-0.3430265904315459,-0.1765339794521031,1.2738158702222242,-0.7647130532969382,0.8693052049019865,0.8971785970244792,1.0010005005003753,0.9978024146847653,-0.43097192314900984,1.3397444798761184
1882.66,9001.25,0,1,0,4,0,1,2,2,0.007623249015345546,0.028808042640217572,0.0,1.0,0.0,0.8,0.0,1.0,0.6666666666666666,0.6666666666666666,-1.1619528444768672,-1.0409904661231422,-0.7850428177076678,1.307680045068748,-1.472573041062417,0.8971785970244792,-0.9990004995003746,0.9978024146847653,0.4650196010693057,0.45173196587325604
182611.41,64465.09,0,1,5,4,1,1,2,2,0.7406587720172776,0.20643347038409943,0.0,1.0,1.0,0.8,1.0,1.0,0.6666666666666666,0.6666666666666666,2.150472826028169,-0.17756578301990672,-0.7850428177076678,1.307680045068748,1.4547747663930872,0.8971785970244792,1.0010005005003753,0.9978024146847653,0.4650196010693057,0.45173196587325604
144259.97,27921.74,0,0,0,3,1,0,1,0,0.5851053922795368,0.08940175792163046,0.0,0.0,0.0,0.6000000000000001,1.0,0.0,0.3333333333333333,0.0,1.44756144996413,-0.7464486875083195,-0.7850428177076678,-0.7647130532969382,-1.472573041062417,0.30851735627618226,1.0010005005003753,-1.002202425332804,-0.43097192314900984,-1.3242930621324687
47083.98,52857.22,0,1,4,1,0,1,2,3,0.1909597311554461,0.16925874764681018,0.0,1.0,0.8,0.2,0.0,1.0,0.6666666666666666,1.0,-0.3334957633057049,-0.35826948972780054,-0.7850428177076678,1.307680045068748,0.8693052049019865,-0.8688051252204115,-0.9990004995003746,0.9978024146847653,0.4650196010693057,1.3397444798761184
66288.1,51716.95,0,0,1,0,1,1,0,0,0.26885161137921715,0.16560698198302784,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.0,0.01848044450549939,-0.37602046519942545,-0.7850428177076678,-0.7647130532969382,-0.8871034795713161,-1.4574663659687084,1.0010005005003753,0.9978024146847653,-1.3269634473673253,-1.3242930621324687
77211.25,18456.12,0,1,2,2,1,0,2,0,0.3131558904332058,0.0590876866030733,0.0,1.0,0.4,0.4,1.0,0.0,0.6666666666666666,0.0,0.21868169894220119,-0.8938032512903378,-0.7850428177076678,1.307680045068748,-0.3016339180802152,-0.28014388447211463,1.0010005005003753,-1.002202425332804,0.4650196010693057,-1.3242930621324687
11835.22,23604.09,0,1,2,2,0,1,3,0,0.047990816570635496,0.07557429072681719,0.0,1.0,0.4,0.4,0.0,1.0,1.0,0.0,-0.9795407200570303,-0.8136630308174141,-0.7850428177076678,1.307680045068748,-0.3016339180802152,-0.28014388447211463,-0.9990004995003746,0.9978024146847653,1.3610111252876211,-1.3242930621324687
1469.47,77326.29,1,0,4,4,0,0,2,0,0.005947351031493124,0.24762203849080847,1.0,0.0,0.8,0.8,0.0,0.0,0.6666666666666666,0.0,-1.1695258574191687,0.0226489430850173,1.2738158702222242,-0.7647130532969382,0.8693052049019865,0.8971785970244792,-0.9990004995003746,-1.002202425332804,0.4650196010693057,-1.3242930621324687
18240.67,13962.99,0,1,4,3,1,1,2,1,0.07397131159875207,0.04469823686142419,0.0,1.0,0.8,0.6000000000000001,1.0,1.0,0.6666666666666666,0.3333333333333333,-0.8621405996493118,-0.9637493521443652,-0.7850428177076678,1.307680045068748,0.8693052049019865,0.30851735627618226,1.0010005005003753,0.9978024146847653,0.4650196010693057,-0.43628054812960637
57442.24,25141.87,1,0,1,5,0,0,1,1,0.23297281726648258,0.08049909994082016,1.0,0.0,0.2,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,-0.1436479038712459,-0.7897238803874674,1.2738158702222242,-0.7647130532969382,-0.8871034795713161,1.4858398377727762,-0.9990004995003746,-1.002202425332804,-0.43097192314900984,-0.43628054812960637
93231.16,76658.58,0,1,5,5,0,1,3,0,0.37813261995351666,0.24548366735821348,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5122971924548844,0.012254471747388059,-0.7850428177076678,1.307680045068748,1.4547747663930872,1.4858398377727762,-0.9990004995003746,0.9978024146847653,1.3610111252876211,-1.3242930621324687
115768.9,155248.42,0,1,2,3,0,0,3,2,0.4695456576034841,0.49717114421382314,0.0,1.0,0.4,0.6000000000000001,0.0,0.0,1.0,0.6666666666666666,0.9253725251353138,1.2356895548057192,-0.7850428177076678,1.307680045068748,-0.3016339180802152,0.30851735627618226,-0.9990004995003746,-1.002202425332804,1.3610111252876211,0.45173196587325604
15006.51,17483.66,0,1,0,4,1,0,2,3,0.060853563774612714,0.055973339968151965,0.0,1.0,0.0,0.8,1.0,0.0,0.6666666666666666,1.0,-0.9214168056017158,-0.9089418707463756,-0.7850428177076678,1.307680045068748,-1.472573041062417,0.8971785970244792,1.0010005005003753,-1.002202425332804,0.4650196010693057,1.3397444798761184
117871.48,22119.49,1,0,1,2,1,0,0,3,0.47807371874457766,0.07081979284083298,1.0,0.0,0.2,0.4,1.0,0.0,0.0,1.0,0.9639089503930023,-0.8367743098874363,1.2738158702222242,-0.7647130532969382,-0.8871034795713161,-0.28014388447211463,1.0010005005003753,-1.002202425332804,-1.3269634473673253,1.3397444798761184
131210.75,28691.16,0,1,2,2,1,1,2,1,0.5321777766817569,0.09186585987733165,0.0,1.0,0.4,0.4,1.0,1.0,0.6666666666666666,0.3333333333333333,1.2083932417622378,-0.7344708616009664,-0.7850428177076678,1.307680045068748,-0.3016339180802152,-0.28014388447211463,1.0010005005003753,0.9978024146847653,0.4650196010693057,-0.43628054812960637
16923.02,12295.67,1,0,5,5,0,0,3,0,0.0686269252911862,0.0393585700048573,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,-0.8862907013057497,-0.9897050963306978,1.2738158702222242,-0.7647130532969382,1.4547747663930872,1.4858398377727762,-0.9990004995003746,-1.002202425332804,1.3610111252876211,-1.3242930621324687
3605.7,3109.32,0,1,4,5,1,0,3,1,0.014611896519150274,0.00993887334925233,0.0,1.0,0.8,1.0,1.0,0.0,1.0,0.3333333333333333,-1.1303726895357913,-1.1327121679223042,-0.7850428177076678,1.307680045068748,0.8693052049019865,1.4858398377727762,1.0010005005003753,-1.002202425332804,1.3610111252876211,-0.43628054812960637
40807.76,46740.18,1,0,4,3,1,0,2,3,0.16550339280211168,0.14966865351473357,1.0,0.0,0.8,0.6000000000000001,1.0,0.0,0.6666666666666666,1.0,-0.4485273354365204,-0.4534955563602193,1.2738158702222242,-0.7647130532969382,0.8693052049019865,0.30851735627618226,1.0010005005003753,-1.002202425332804,0.4650196010693057,1.3397444798761184
17497.25,44631.83,0,1,3,0,0,0,0,3,0.07095600125930639,0.1429165683618878,0.0,1.0,0.6000000000000001,0.0,0.0,0.0,0.0,1.0,-0.8757661212775355,-0.48631696632066757,-0.7850428177076678,1.307680045068748,0.28383564341088563,-1.4574663659687084,-0.9990004995003746,-1.002202425332804,-1.3269634473673253,1.3397444798761184
48280.66,41116.98,1,0,4,5,0,0,3,2,0.19581346333511285,0.13166010406540954,1.0,0.0,0.8,1.0,0.0,0.0,1.0,0.6666666666666666,-0.31156281931433677,-0.54103384577592,1.2738158702222242,-0.7647130532969382,0.8693052049019865,1.4858398377727762,-0.9990004995003746,-1.002202425332804,1.3610111252876211,0.45173196587325604
